id_cliente,fecha_registro,edad,genero,region,estado_civil,ingreso_mensual,gasto_mensual,deuda_total,score_crediticio,antiguedad_meses,frecuencia_compra,ultima_compra_dias,uso_app,tipo_plan,num_productos,tiene_tarjeta_credito,canal_registro,dia_semana_registro,hora_registro,codigo_postal,abandono
14088,2022-12-09,77,Femenino,Norte,Soltero,1140029.3186415376,513695.80435539363,2375229.3944380297,412.6610198919626,78,11,150,Medio,Estandar,5,0,Web,Miercoles,3,2091,0
14089,2020-02-23,25,Masculino,Centro,Casado,566489.1454067917,655403.0482212694,2500842.1561337947,515.2274683529552,49,5,353,Alto,Premium,3,0,Web,Domingo,5,4987,1
14090,2020-02-03,64,Masculino,Sur,Casado,850472.7873045328,394377.3214404386,1484899.2736897864,572.8072972704292,28,2,360,Medio,Basico,1,0,Tienda,Lunes,22,6163,1
14091,2021-07-28,19,Femenino,Centro,Soltero,577970.3726601833,384522.29816833703,3843395.1252375576,774.6338531142729,24,15,104,Medio,Estandar,2,1,App,Martes,21,5070,0
14092,2019-04-26,58,Femenino,Sur,Divorciado,756252.6464607796,542841.1841098011,1777187.9859579352,705.6918204263023,74,10,20,Bajo,Premium,5,1,Tienda,Sabado,12,9980,0
14093,2021-10-05,44,Femenino,Centro,Soltero,969768.5941816561,,1582260.8758214524,633.0842021655965,117,17,217,Bajo,Premium,4,0,Tienda,Martes,1,5264,1
14094,2020-07-25,45,Femenino,Centro,Divorciado,467490.9217774665,421253.2300694321,1897957.507981204,596.2381201203252,69,16,193,Bajo,Premium,5,0,Tienda,Viernes,14,4356,1
14095,2019-05-19,72,Otro,Norte,Soltero,731495.4597031057,424648.3747753792,2509551.856814017,603.49596226795,100,2,223,Alto,Premium,2,0,Tienda,Viernes,8,7232,1
14096,2021-11-16,72,Otro,Sur,Divorciado,1070843.0908944036,337081.71359765594,3475219.710519515,594.5967172654615,89,2,192,Bajo,Basico,3,1,Web,Sabado,23,5893,0
14097,2018-04-09,23,Otro,Norte,Casado,1108407.194005927,372864.9634627086,1972903.3997150776,604.540377193367,55,18,230,Alto,Estandar,2,1,App,Miercoles,8,6645,1
14098,2018-11-30,64,Masculino,Sur,Divorciado,428330.23187480407,423739.24932678026,1966268.2666924526,646.9150442019912,28,16,279,Bajo,Basico,4,0,App,Lunes,4,4394,0
14099,2022-12-06,20,Femenino,Sur,Soltero,599283.8204666,775886.779481201,3302980.154013253,541.9591516598456,111,2,97,Medio,Estandar,5,0,App,Domingo,1,7635,0
14100,2022-04-19,28,Femenino,Centro,Divorciado,960729.2177674765,210712.88723219626,3091251.201402483,753.3986606749093,13,18,313,Alto,Basico,1,1,App,Domingo,14,7607,1
14101,2023-02-05,72,Femenino,Norte,Divorciado,713228.9346113263,384777.8783597625,3565802.81540737,657.538656135793,31,15,352,Bajo,Estandar,3,0,App,Jueves,23,4195,1
14102,2022-07-16,76,Masculino,Centro,Casado,794171.3480880987,534320.8349257282,1741026.0479055012,588.6482308632776,90,2,97,Medio,Premium,1,0,Tienda,Viernes,2,3040,0
14103,2022-09-30,41,Masculino,Norte,Divorciado,1342908.1926741223,445760.37717555277,2601704.8987914706,774.6289157117074,88,4,285,Medio,Premium,2,1,Web,Miercoles,23,6968,1
14104,2019-10-19,75,Otro,Centro,Casado,1291254.0096480153,421517.4986845803,752093.8966195325,336.81045592909777,29,6,146,Medio,Premium,3,1,Tienda,Sabado,3,7806,0
14105,2023-02-18,29,Otro,Centro,Divorciado,,347404.43908941915,355183.19402789185,566.9602325277393,17,4,332,Alto,Basico,1,1,Tienda,Sabado,14,6012,0
14106,2021-05-02,39,Femenino,Sur,Soltero,931487.4244937995,128900.1034411845,1692007.076018238,763.6380077411598,65,19,225,Medio,Estandar,5,1,App,Jueves,14,6174,1
14107,2022-03-28,61,Otro,Norte,Divorciado,875497.462332328,247865.5063537202,989328.4116443184,676.3029056183198,29,1,305,Medio,Estandar,5,1,Tienda,Sabado,18,1306,1
14108,2019-04-28,56,Femenino,Norte,Divorciado,,,2678782.2829167335,513.5050686449434,62,12,319,Medio,Estandar,5,1,App,Martes,15,2344,1
14109,2021-06-06,50,Masculino,Norte,Divorciado,711735.3824905516,489277.8421165376,1219339.4415783377,512.1114391940672,103,1,339,Medio,Estandar,2,0,Tienda,Domingo,11,8493,1
14110,2022-08-30,40,Femenino,Centro,Soltero,978458.0814503813,300319.93610292266,1137995.4805204333,674.5235572014653,85,7,322,Bajo,Estandar,2,1,Tienda,Jueves,10,6998,0
14111,2022-05-09,36,Femenino,Centro,Divorciado,734687.154198045,418029.8373190566,1658092.4015502287,789.227955040447,73,4,236,Alto,Basico,4,0,Tienda,Jueves,8,8496,1
14112,2021-03-25,27,Masculino,Sur,Soltero,738975.4775284482,463812.0958105342,1257728.153346025,433.36337232370136,113,16,364,Medio,Premium,3,1,App,Martes,9,6498,1
14113,2018-10-20,26,Masculino,Norte,Soltero,,455653.70783468167,2782751.901437652,564.4902544983578,57,8,100,Bajo,Premium,4,1,Web,Domingo,15,7019,0
14114,2018-03-26,69,Masculino,Norte,Casado,641390.424637628,234836.5939453599,1325431.5334801034,588.1605052692462,98,7,300,Bajo,Premium,2,1,Web,Sabado,23,7986,0
14115,2019-08-18,73,Femenino,Sur,Soltero,722098.0450406519,281515.2320868565,3176834.5936752697,455.700951289984,78,4,82,Medio,Basico,1,1,Tienda,Domingo,14,8170,0
14116,2022-03-01,63,Femenino,Norte,Soltero,1332714.5820444115,575350.1205916966,2978815.1750842417,630.8251299749977,31,16,162,Medio,Estandar,5,0,Tienda,Miercoles,10,9701,1
14117,2021-11-29,23,Femenino,Centro,Casado,911379.4372594991,432815.9122947924,1857142.6924893688,545.5974263824589,99,18,291,Bajo,Estandar,1,1,App,Martes,8,5199,1
14118,2018-04-22,35,Masculino,Centro,Divorciado,824031.2487935596,279221.0244424212,816006.6713930483,615.629470349504,118,1,271,Alto,Premium,2,1,Web,Viernes,7,2649,1
14119,2019-01-30,73,Femenino,Centro,Casado,1380957.9925581315,538361.8927348377,3706700.8423635047,517.7898622977597,51,3,47,Alto,Basico,2,1,Tienda,Jueves,11,3321,1
14120,2018-06-07,33,Femenino,Sur,Casado,1061568.1053698598,270128.44543887913,2477348.9007193823,615.5055255980029,77,4,104,Medio,Estandar,2,1,Web,Miercoles,12,2582,1
14121,2022-06-02,76,Femenino,Centro,Soltero,1100454.9677596476,169704.03625717308,958445.7163714375,626.8512694117242,95,18,52,Medio,Estandar,3,1,Tienda,Viernes,20,4342,0
14122,2018-06-18,40,Masculino,Sur,Divorciado,560064.5736531557,530137.1356559668,3301426.877822076,,44,9,214,Alto,Estandar,4,0,Web,Miercoles,23,7598,0
14123,2022-05-19,44,Femenino,Sur,Soltero,471716.09736962075,695238.306282873,2560449.099395619,609.9050770843837,33,13,96,Alto,Premium,2,1,Tienda,Domingo,1,8901,0
14124,2022-02-01,35,Otro,Sur,Casado,1007854.8819127961,358073.73601116793,2471071.8131971955,617.4167371324411,112,15,285,Alto,Premium,2,1,Web,Sabado,4,3337,1
14125,2019-12-18,54,Otro,Sur,Soltero,856662.1673753392,195328.3779674513,717019.180868489,748.2038028839032,40,9,100,Alto,Estandar,1,1,Tienda,Miercoles,19,8249,0
14126,2018-11-27,24,Masculino,Sur,Casado,1152467.7825839818,506836.2177485139,2293956.89559693,584.1595156816672,7,13,315,Alto,Premium,1,1,Web,Domingo,1,2838,0
14127,2019-02-01,70,Femenino,Centro,Divorciado,830503.517464121,247485.5319594304,2232076.7595672417,795.3096434597618,87,10,90,Medio,Estandar,1,0,Tienda,Jueves,15,3897,0
14128,2018-03-08,51,Otro,Norte,Casado,840329.2412859502,419478.8128139534,1548054.1991642902,630.014328373981,36,11,78,Medio,Estandar,2,0,App,Martes,4,5427,0
14129,2020-04-11,53,Masculino,Centro,Divorciado,643061.534579644,264179.9063721645,1625399.79558296,648.5183377859769,41,13,139,Medio,Premium,3,0,Tienda,Sabado,23,4793,0
14130,2019-03-29,34,Otro,Centro,Casado,629900.2516789201,649231.4685856929,163020.1733808217,625.44849196286,26,7,295,Alto,Estandar,3,0,App,Sabado,5,4407,1
14131,2019-03-03,26,Masculino,Centro,Casado,607842.6888557855,428231.32773779955,1140020.4547973624,762.5820127067728,21,19,180,Alto,Estandar,4,0,Web,Martes,15,3742,0
14132,2018-12-08,59,Femenino,Centro,Casado,852896.5614830059,251710.02149309276,2467418.7903179,728.5615352020802,103,10,44,Bajo,Estandar,4,1,Web,Viernes,0,3639,0
14133,2020-07-17,37,Masculino,Sur,Divorciado,1464815.7176310788,491268.82127397787,-44771.40573131852,470.4262242975475,9,2,48,Alto,Basico,3,1,Tienda,Martes,7,3275,0
14134,2019-04-17,38,Masculino,Centro,Casado,527800.5602642809,337366.5958607762,357121.2131041307,472.86894111886,82,12,68,Bajo,Estandar,5,0,Web,Lunes,23,5463,0
14135,2021-05-13,18,Masculino,Sur,Soltero,,321355.3919994591,1887381.4217578545,771.5222910748209,33,4,221,Medio,Premium,1,1,App,Martes,15,3662,0
14136,2018-03-09,61,Femenino,Sur,Soltero,759195.2093362152,426350.7580776593,1174246.3233257076,760.4301970340384,84,14,293,Medio,Estandar,2,1,Tienda,Jueves,9,1165,1
14137,2019-06-24,22,Femenino,Centro,Soltero,668586.9719417912,455291.222406753,-150266.12531009968,657.0692644783488,62,18,238,Bajo,Premium,2,0,App,Viernes,2,7223,1
14138,2023-05-05,60,Otro,Sur,Casado,653262.8973557007,361144.95326022967,1507365.9654524513,269.76826094533254,10,7,310,Medio,Basico,4,0,App,Domingo,22,2682,0
14139,2022-07-11,69,Masculino,Centro,Soltero,945458.2954355039,415746.78550390416,2332906.483587952,504.26556426555464,22,19,266,Alto,Estandar,2,1,Tienda,Viernes,7,6644,1
14140,2018-04-30,73,Masculino,Sur,Casado,982569.3360898814,571622.8344591847,1644439.9929643297,406.7019619815706,111,6,300,Bajo,Estandar,4,0,App,Sabado,9,5672,0
14141,2021-01-20,69,Masculino,Centro,Casado,912082.0619734093,284381.85562497727,2706768.0972636444,680.3509065430387,24,18,284,Medio,Estandar,2,0,App,Sabado,19,2352,0
14142,2022-09-12,26,Otro,Norte,Divorciado,861908.4012742143,552179.3771173313,3052457.257375581,471.9943591590643,21,5,66,Medio,Estandar,2,0,Web,Viernes,2,6630,0
14143,2019-12-31,65,Otro,Centro,Divorciado,1353534.3816826842,328120.68840021826,1874475.061503526,548.2422194196071,1,13,115,Bajo,Basico,1,0,App,Lunes,14,9720,0
14144,2019-05-22,53,Femenino,Centro,Divorciado,1082263.8554711826,491407.90524437244,3330727.749117974,774.3542212992302,30,15,54,Medio,Basico,2,1,Web,Viernes,2,4731,0
14145,2023-05-15,61,Otro,Centro,Casado,416188.73998269014,542349.5464127474,1567614.8680943758,,30,3,117,Alto,Estandar,3,1,App,Viernes,20,3928,0
14146,2022-01-21,61,Femenino,Sur,Soltero,735617.3987950122,,87731.52676550881,798.6587160458408,93,13,218,Medio,Premium,2,1,Web,Viernes,3,8648,0
14147,2022-02-07,24,Femenino,Sur,Casado,814348.8343136904,634670.6471609212,821483.9945087002,366.7171186269266,34,14,264,Bajo,Estandar,2,0,Web,Lunes,4,6898,0
14148,2023-02-07,46,Masculino,Norte,Casado,651770.7756255548,,2070281.6582529433,581.6167562979293,45,4,17,Alto,Basico,3,1,App,Lunes,6,6177,0
14149,2021-11-23,61,Femenino,Centro,Soltero,570306.01888277,110483.05416065466,1637875.5507715393,651.3484505417318,15,10,94,Medio,Estandar,5,0,Web,Jueves,21,6275,1
14150,2023-04-15,35,Masculino,Sur,Soltero,820120.5811164754,687639.8656506059,3781114.1579662915,562.9353759139952,71,3,28,Alto,Premium,2,0,Web,Domingo,12,3129,0
14151,2018-06-29,41,Femenino,Norte,Casado,925727.3065799964,279131.8826155786,13655384.979045004,538.4605791372575,68,10,318,Alto,Premium,3,1,App,Viernes,12,8846,1
14152,2018-04-22,30,Masculino,Centro,Divorciado,1090320.7341941358,223177.94156530173,2449826.5400647647,,5,2,58,Bajo,Estandar,1,0,Tienda,Jueves,14,3803,0
14153,2022-04-19,23,Otro,Sur,Casado,1279731.1856247718,544799.9720726564,1770536.852051937,659.5172369563766,17,11,74,Alto,Basico,5,0,Tienda,Lunes,1,2444,0
14154,2023-01-30,51,Femenino,Sur,Soltero,803425.457409373,522712.21455124975,3822715.463442225,614.2360572959838,112,1,90,Alto,Estandar,2,0,App,Miercoles,1,8960,0
14155,2021-12-25,42,Masculino,Sur,Divorciado,1077832.4426139242,409213.43094513885,1608609.4816467646,793.6803502512745,2,4,208,Bajo,Estandar,3,0,App,Domingo,20,9483,0
14156,2018-05-16,51,Femenino,Sur,Soltero,322720.9216795462,427755.2018276622,3589377.189511817,648.8305661992804,108,15,11,Alto,Estandar,5,1,App,Miercoles,23,2007,0
14157,2018-11-27,21,Otro,Centro,Casado,956074.5387808465,392456.32770352537,800734.1106314675,667.2719565565494,52,17,322,Bajo,Premium,3,1,Tienda,Lunes,18,9249,1
14158,2022-03-21,39,Femenino,Centro,Soltero,949247.3972361119,219843.15013101563,2449615.860459363,561.9879556919467,108,5,95,Medio,Basico,1,0,App,Jueves,22,2033,1
14159,2021-09-08,33,Masculino,Centro,Soltero,954593.0157055386,537169.6710823087,2234923.5993889095,544.3137020466862,55,5,164,Alto,Basico,4,0,Web,Jueves,0,3958,0
14160,2020-05-28,25,Femenino,Norte,Divorciado,685441.9971313768,327788.1948850814,2022206.4324010175,552.1679814339525,76,9,212,Medio,Premium,4,1,Tienda,Martes,7,4160,0
14161,2019-02-25,71,Femenino,Sur,Casado,758160.3122304244,425963.6213564338,2379340.783916129,628.2990547758944,93,15,177,Medio,Premium,1,1,Tienda,Martes,6,1967,0
14162,2019-04-23,27,Masculino,Centro,Soltero,515279.3931187413,604372.8698815426,1437499.039514474,596.3253646236243,78,2,288,Alto,Basico,4,0,App,Viernes,18,1010,1
14163,2020-08-09,34,Femenino,Centro,Divorciado,608712.1497328947,513385.4470854291,254709.4132521348,785.8760804483289,32,9,287,Bajo,Estandar,1,0,Web,Viernes,23,8384,1
14164,2022-05-04,57,Femenino,Centro,Divorciado,1056829.7003209628,672522.426083639,2232907.8001617864,480.9270935496882,110,7,103,Bajo,Basico,3,0,Tienda,Viernes,12,8593,1
14165,2020-10-14,24,Masculino,Norte,Divorciado,654300.9402824602,,1786725.3569658215,,76,7,97,Bajo,Premium,1,1,Tienda,Lunes,14,7558,0
14166,2023-06-18,32,Masculino,Sur,Divorciado,861703.0582415564,353658.36353234574,1536277.6024144515,640.6546503446912,69,1,262,Medio,Premium,2,1,App,Domingo,9,3888,0
14167,2019-07-11,54,Masculino,Norte,Divorciado,1248733.6852833175,198780.11821747606,2627462.6112035774,713.24251666666,42,7,22,Bajo,Estandar,1,1,Web,Lunes,2,5040,1
14168,2022-05-22,73,Masculino,Norte,Divorciado,989801.8977821167,267629.07460455457,2013511.2723761427,553.8705580342807,107,19,28,Alto,Premium,5,1,Tienda,Sabado,20,5731,0
14169,2021-03-20,70,Femenino,Centro,Soltero,4459590.990930803,422170.6285099741,-232977.4186265068,540.049508300493,83,6,95,Alto,Basico,4,1,Tienda,Martes,18,5348,0
14170,2018-10-23,75,Femenino,Centro,Soltero,851192.6896080838,498231.0688147114,2063453.863990542,818.556033696846,18,9,323,Bajo,Premium,5,1,App,Martes,19,5718,0
14171,2021-08-07,45,Masculino,Centro,Divorciado,773928.7560896886,430637.1874429031,1739355.158264959,,57,15,149,Medio,Estandar,3,1,Tienda,Viernes,0,6108,1
14172,2021-02-21,21,Otro,Norte,Soltero,1107307.977934759,427698.20985216316,1124459.730150612,547.988411415092,39,13,106,Bajo,Basico,2,0,App,Lunes,12,1400,0
14173,2019-05-16,29,Femenino,Norte,Soltero,1166407.7777116727,532158.6304408285,2296996.8550102785,,60,6,256,Medio,Basico,3,0,App,Martes,19,5036,1
14174,2019-08-04,69,Otro,Centro,Divorciado,211192.48412282544,272754.19063900824,1205263.0488034843,522.4665283125008,43,14,251,Medio,Basico,1,1,Tienda,Domingo,22,5129,1
14175,2018-11-19,74,Femenino,Sur,Casado,973797.3886943645,698735.1438360134,2136938.5770664723,617.0564384068351,66,15,287,Medio,Premium,1,1,Tienda,Miercoles,12,3606,0
14176,2022-11-16,70,Masculino,Centro,Soltero,1045506.2519895544,356629.82138799265,1658529.5914118814,479.8409105946385,38,11,137,Alto,Premium,2,0,Tienda,Viernes,10,4543,0
14177,2020-03-05,60,Femenino,Norte,Soltero,502191.27106827643,571586.8505691206,2493938.9677089606,706.7640693924964,97,1,47,Alto,Premium,2,1,Web,Sabado,4,4758,1
14178,2020-05-18,57,Femenino,Centro,Divorciado,776414.0064862876,548130.2569114659,2434327.63134455,488.36184555902463,70,2,334,Bajo,Basico,4,1,Tienda,Miercoles,18,1140,0
14179,2023-01-31,28,Femenino,Centro,Soltero,1431978.0387845826,366371.7140934267,468349.2593638557,610.8358979741366,17,5,243,Bajo,Premium,3,0,Tienda,Domingo,7,8186,0
14180,2019-03-12,74,Masculino,Sur,Soltero,1076534.958728135,243957.2654316513,2683314.5851597395,449.90655490039336,39,14,341,Alto,Basico,1,1,App,Domingo,21,1301,0
14181,2021-12-04,43,Masculino,Sur,Soltero,1093581.6763211896,404035.40756157,1032257.4314786996,643.3107914876213,35,9,126,Bajo,Estandar,3,0,Tienda,Jueves,13,2161,0
14182,2022-10-17,75,Otro,Centro,Casado,576220.2519625457,398607.9158244867,1318882.7783301459,604.0641751636001,111,16,82,Bajo,Basico,5,0,App,Sabado,19,2655,0
14183,2020-12-15,59,Otro,Norte,Casado,464933.11194220604,283765.3869309688,1769769.0119763296,551.9220849098609,75,16,298,Bajo,Basico,1,0,App,Martes,12,7912,0
14184,2023-01-05,57,Femenino,Norte,Casado,1333296.2473386624,326919.46541563526,391902.2617531074,682.6728124932329,52,5,230,Bajo,Premium,5,0,Tienda,Jueves,4,3129,0
14185,2018-02-07,35,Masculino,Sur,Casado,614961.3163416592,513652.85886888474,2146911.712660462,547.9537312853172,66,11,276,Bajo,Premium,4,1,Tienda,Lunes,11,2329,1
14186,2019-01-05,75,Femenino,Centro,Divorciado,916586.1478326645,190778.28442608818,3270449.113350599,,98,5,363,Bajo,Basico,3,1,Tienda,Miercoles,10,1822,1
14187,2021-04-27,38,Femenino,Centro,Divorciado,606169.103297126,591721.7586376623,1992577.9361483585,737.3472763791233,29,16,219,Medio,Basico,4,0,Tienda,Lunes,19,8115,0
14188,2019-01-31,50,Otro,Sur,Divorciado,1059439.6220545524,447617.5910691465,2679106.093452694,666.06038701831,39,16,299,Medio,Premium,5,0,Web,Sabado,19,6458,0
14189,2019-12-30,39,Masculino,Centro,Soltero,977898.3900717743,507492.1957921713,861520.9593423151,541.0361879208757,56,7,106,Medio,Estandar,3,0,Web,Viernes,8,8689,0
14190,2022-12-08,23,Masculino,Centro,Divorciado,1085781.61708924,499359.6088751183,1523557.8544523986,767.7671656719957,11,9,88,Alto,Basico,1,0,Tienda,Martes,6,7174,0
14191,2020-02-22,19,Masculino,Norte,Casado,546257.2823674281,624002.7366053516,2699304.427950519,413.9282476798289,52,13,282,Bajo,Estandar,2,1,Web,Domingo,3,9701,1
14192,2018-03-07,53,Femenino,Centro,Divorciado,841054.4111377506,654769.3879875143,1991132.7443220343,555.1122366894331,37,13,359,Alto,Premium,3,0,Web,Jueves,10,9017,0
14193,2019-06-21,37,Femenino,Centro,Divorciado,495452.85240133543,398534.38431730017,2644988.763399756,732.9531535113421,58,8,128,Medio,Basico,2,0,Tienda,Miercoles,21,7185,0
14194,2019-06-20,32,Otro,Sur,Soltero,658815.0221964767,573476.2812264638,3194619.8084697686,620.1282924889073,75,15,203,Medio,Estandar,5,0,App,Lunes,23,1073,1
14195,2019-05-31,65,Masculino,Sur,Casado,1123182.5457976162,441655.22783742484,1853616.3318108488,603.663880175661,18,11,226,Medio,Basico,3,1,Tienda,Domingo,7,1825,1
14196,2022-09-12,54,Otro,Norte,Soltero,423744.0427727664,559809.6476987657,697039.4653695903,611.7322580684058,44,17,124,Medio,Premium,3,1,Web,Domingo,20,8141,0
14197,2018-04-13,64,Masculino,Norte,Casado,782737.3175479855,458464.2020188671,2013058.7050106635,625.6536472826785,36,15,214,Bajo,Basico,2,1,Web,Viernes,3,8561,0
14198,2020-07-11,34,Masculino,Norte,Casado,461661.1340824134,391240.0167711999,2064132.004379723,870.0604751042848,115,13,197,Alto,Premium,4,0,App,Domingo,22,3789,1
14199,2020-08-11,41,Masculino,Norte,Casado,821425.0924447443,487753.17279351,1944553.93775849,501.0713222324091,37,5,274,Alto,Premium,5,1,Web,Viernes,21,5789,0
14200,2022-08-07,78,Femenino,Centro,Soltero,569357.9327142382,439578.07682279625,1595275.3582992996,,53,18,322,Alto,Basico,3,0,Web,Miercoles,19,4140,0
14201,2021-08-25,55,Femenino,Centro,Soltero,1143024.3192562999,222121.9660509256,2387929.0750959795,707.1287137051361,14,11,165,Bajo,Premium,2,1,App,Martes,3,6430,0
14202,2020-06-09,70,Femenino,Centro,Casado,1076640.318036775,388834.6562860612,2405254.1398167214,434.56156467734536,84,7,147,Alto,Basico,4,0,App,Viernes,8,8222,0
14203,2021-12-05,25,Femenino,Centro,Soltero,1144433.9722393062,513233.0473465802,2569159.3246482713,539.2812142346432,72,7,229,Bajo,Premium,4,1,App,Jueves,6,6513,1
14204,2019-06-02,22,Otro,Centro,Divorciado,962271.9275307438,285547.54068457446,1742429.8633592767,721.0600257832973,25,15,268,Bajo,Premium,1,0,App,Sabado,17,8404,0
14205,2021-05-05,57,Otro,Centro,Casado,1155002.0343175319,,2294914.0746702407,563.6004351103564,6,4,20,Bajo,Basico,2,0,App,Miercoles,14,1703,1
14206,2019-11-11,61,Femenino,Sur,Casado,880008.3823285154,650881.7003396536,1259177.2290082672,419.6217752807363,63,4,244,Alto,Estandar,2,1,Web,Lunes,4,5590,0
14207,2019-04-05,71,Femenino,Norte,Soltero,936307.4491646495,595981.9921145514,746883.0955795883,643.538931941521,9,5,249,Bajo,Basico,3,1,Web,Domingo,6,2816,0
14208,2022-09-27,59,Masculino,Centro,Soltero,674177.9084695936,283288.20502067,468120.59352459153,336.7140416726062,72,13,2,Alto,Estandar,4,1,App,Miercoles,3,4524,1
14209,2018-02-08,77,Femenino,Centro,Soltero,403369.7079529434,277589.713717283,2012963.7584689606,587.5579512480758,72,11,102,Medio,Basico,1,0,Web,Martes,11,1190,1
14210,2018-08-09,40,Masculino,Centro,Casado,438618.0575454624,62725.1941783402,2926587.066771147,492.7205844433731,58,11,197,Bajo,Premium,3,0,Web,Miercoles,9,4776,1
14211,2022-03-27,36,Otro,Sur,Soltero,510620.86841463717,225539.38850020047,677413.379507473,651.0687480618896,35,11,316,Bajo,Premium,2,0,Web,Miercoles,8,5906,0
14212,2018-07-16,68,Masculino,Sur,Soltero,928825.9183327121,381840.6643957792,2980982.93297943,679.104507428143,59,9,284,Medio,Premium,4,0,App,Domingo,21,6747,1
14213,2022-12-09,44,Femenino,Centro,Casado,962484.9295048824,364426.3017004838,1873600.7473517421,656.2005372146332,25,7,75,Bajo,Basico,4,0,Tienda,Jueves,5,8590,1
14214,2019-02-01,69,Otro,Sur,Casado,769045.2015555087,709997.6001485565,1072898.260765351,598.2543106890168,90,6,257,Bajo,Basico,1,1,Web,Lunes,13,4714,1
14215,2020-10-02,64,Masculino,Norte,Casado,,310691.02820139466,1739163.941951217,,21,2,331,Alto,Basico,4,1,Tienda,Lunes,1,6088,0
14216,2018-11-21,69,Masculino,Sur,Soltero,808051.1648148051,413448.79590844753,2216535.1610244657,521.6315929879868,60,17,124,Bajo,Premium,1,1,App,Sabado,13,2499,1
14217,2022-06-25,74,Otro,Sur,Soltero,816126.851532335,288135.38365884614,1054971.322356178,462.3250295490736,60,1,210,Medio,Basico,4,1,App,Lunes,3,9682,0
14218,2018-01-05,72,Otro,Centro,Casado,881714.943730051,317261.95485981717,974229.9587625792,429.1696157168732,35,17,23,Medio,Premium,1,1,Web,Jueves,10,7293,0
14219,2020-08-14,18,Otro,Norte,Soltero,1009435.9832718862,,2230633.35658363,557.0139065077963,99,17,119,Alto,Basico,5,1,Tienda,Jueves,15,9540,1
14220,2021-07-02,26,Masculino,Centro,Casado,674943.7050784412,238838.63277409188,1517177.1775226141,553.4082719449193,104,9,217,Bajo,Estandar,2,0,Tienda,Martes,6,4210,1
14221,2020-10-19,49,Femenino,Sur,Soltero,459398.5563047086,,1427469.1051200752,577.7429570426615,92,15,75,Medio,Basico,2,0,Web,Domingo,21,8805,0
14222,2023-02-28,73,Femenino,Sur,Casado,817312.1389232322,409166.05174600775,786438.8649865494,902.1297645427242,41,14,247,Alto,Premium,2,1,App,Lunes,15,5989,1
14223,2018-03-19,39,Femenino,Sur,Divorciado,229395.60891823284,664322.2025651531,1510582.2388384533,774.7543334317032,101,5,191,Bajo,Basico,4,0,Web,Martes,11,7149,0
14224,2021-05-14,33,Femenino,Centro,Casado,390473.54873361095,376992.86190000956,2731814.72982998,,6,4,279,Alto,Basico,4,0,Web,Sabado,0,7818,0
14225,2018-06-03,70,Femenino,Norte,Divorciado,,382560.72959850077,3723301.2946720123,402.8215473101038,108,6,187,Alto,Premium,4,0,Web,Lunes,16,3047,1
14226,2021-01-14,59,Masculino,Centro,Soltero,880838.238209505,264343.4460105884,3226724.8959401892,622.2220170421479,12,13,319,Bajo,Basico,2,1,Web,Sabado,8,6651,1
14227,2020-11-19,28,Femenino,Centro,Casado,782758.6005327657,349691.7404426521,1973960.0059484835,799.2611021357154,116,3,155,Alto,Premium,2,0,App,Sabado,17,6277,0
14228,2018-01-10,51,Femenino,Sur,Soltero,676440.5982677287,437901.9601143433,2323993.3287618705,538.1307663697501,110,14,317,Bajo,Basico,3,1,App,Lunes,15,5145,1
14229,2019-10-21,42,Otro,Centro,Divorciado,926042.9194616266,461014.432051414,1272509.0176218124,583.4083755862342,68,5,55,Bajo,Premium,2,0,App,Jueves,22,4724,1
14230,2020-12-12,57,Otro,Centro,Soltero,1128480.7627525073,373705.296400656,1002287.9936273169,679.8731088756803,87,12,145,Bajo,Premium,4,0,App,Domingo,17,7111,0
14231,2021-08-14,33,Otro,Centro,Soltero,994515.8940008451,741298.5806243708,1279454.2197324256,575.9526301843572,102,1,199,Medio,Estandar,3,0,Tienda,Viernes,11,8859,1
14232,2020-03-25,76,Otro,Norte,Casado,925147.7685128297,461273.7559751594,2027766.7225482534,650.8508468814075,109,3,99,Bajo,Basico,3,0,Web,Domingo,15,7315,0
14233,2018-02-28,33,Otro,Centro,Divorciado,240481.94271890062,380575.83450384694,278686.2828455267,648.5083157774351,46,15,15,Medio,Basico,5,1,Tienda,Miercoles,22,6108,0
14234,2021-07-11,21,Otro,Centro,Soltero,1129024.2566043274,443852.99223035795,2172826.738491055,626.8482168151979,53,6,62,Bajo,Premium,5,0,Tienda,Viernes,0,9696,1
14235,2022-02-14,37,Masculino,Centro,Soltero,1170523.2908195665,223566.87015397535,369595.7544509107,814.41911704203,100,7,299,Bajo,Premium,3,1,App,Domingo,23,7542,1
14236,2020-09-21,63,Femenino,Centro,Casado,1005499.6917266822,429478.6295221552,2556838.323453233,465.6853947509842,3,16,312,Medio,Estandar,2,1,App,Lunes,18,9601,0
14237,2020-08-10,46,Otro,Sur,Soltero,1139179.8210595439,325783.7602072864,1769592.6163116791,717.433174447057,49,16,171,Alto,Estandar,2,1,Tienda,Viernes,9,1768,0
14238,2019-02-12,50,Otro,Norte,Casado,920196.5544849896,484451.2515132464,3447993.145494664,858.084547897897,66,8,86,Alto,Estandar,2,1,Tienda,Miercoles,5,7245,0
14239,2021-06-25,56,Otro,Norte,Soltero,854805.6251617458,331216.41496522736,977958.6467886374,,35,9,136,Medio,Basico,4,1,Tienda,Lunes,1,3218,1
